EmployeeID,Name,HighestDegree,Division,DivisionAddress,DivisionPhone,PersonalAddress,Email,PhoneNumber,Department,DepartmentDescription,JobTitle,JobDescription,Salary,Birthdate,SocialSecurity
270736,Alexander Frank Donovan,BS,Central Division,"202 Main St, Columbus, OH 43085",(916)555-6789,"06554 Wyatt Coves Suite 053, Annton, OH 74175",alexander_donovan_184@klb.com,605-999-8829,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 8,"PERFORMS PRODUCTION AND OPERATIONAL TASKS WITHIN THE CENTRAL DIVISION, ENSURING QUALITY AND EFFICIENCY IN PROCESSES.",41200.35,12/22/1978,079 08 8830
237547,MATTHEW NICHOLAS MORGAN,AB,NORTH DIVISION,"123 North St, Springfield, IL 62701",(217)555-1234,"7949 GEORGE CAUSEWAY, EAST MICHEAL, IL 67640",matthew_morgan_143@klb.com,+1-366-437-0216x9870,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 2,"Performs production and operational tasks within the North Division, ensuring quality and efficiency in processes.",32979.82,1998.09.27,428-90-7584
236427,Deborah Bonnie Smith,BS,Central Division,"202 Main St, Columbus, OH 43085",(916)555-6789,"2706 APRIL TUNNEL, NEW MARKTON, OH 25427",deborah_smith_161@klb..com,(483)739-1396,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 3,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",31253.37,3/5/1985,507/07/2754
259376,Ashley Ashley Freeman,BS,Central Division,"202 Main St, Columbus, OH 43085",(916)555-6789,"652 Kristin Manor, Chandlerton, OH 54034",ashley_freeman_112@klb..com,001-373-674-1923x5291,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 5,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",31690.54,7/6/1997,178 37 7321
207024,Francisco James Mcgrath,HS,South Division,"456 SOUTH AVE, AUSTIN, TX 73301",(512)555-6789,"925 Linda Springs, Adamland, TX 87364",francisco_mcgrath_110@klb.com,9904515072,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 4,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",35672.22,1971.01.30,050 62 4382
437274,Michelle Katherine Stark,MA,East Division,"789 East Blvd, Albany, NY 12201",(518)555-1234,"2542 Reed Circles Suite 893, South Whitney, NY 57438",michelle_stark_120@klb.com,001-839-585-2381x82893,Administrative,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",SECRETARY LEVEL 4,"PROVIDES ADMINISTRATIVE SUPPORT WITHIN THE EAST DIVISION, ASSISTING WITH SCHEDULING, DOCUMENTATION, AND COMMUNICATION TASKS.",40852.47,6/6/1975,796 59 9000
227180,Jeremy Ryan Martinez,AB,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"914 KIMBERLY HOLLOW, NEW JOHNBURGH, TX 49477",jeremy_martinez_196@klb.com,7852392665,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 8,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",38809.3,4/12/1976,675 93 7966
273272,Amber Melissa Wolf,GED,Central Division,"202 MAIN ST, COLUMBUS, OH 43085",(916)555-6789,,AMBER_WOLF_118@KLB.COM,(228)348-5207,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 1,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",33911.78,11/10/1987,146/80/1486
277725,Darren James Sawyer,BS,CENTRAL DIVISION,"202 Main St, Columbus, OH 43085",(916)555-6789,"95067 PEARSON TRAIL SUITE 984, EAST JESSICA, OH 00799",darren_sawyer_124@klb.com,-7237,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 2,"PERFORMS PRODUCTION AND OPERATIONAL TASKS WITHIN THE CENTRAL DIVISION, ENSURING QUALITY AND EFFICIENCY IN PROCESSES.",35124.05,11/21/1981,227 42 6090
220629,Kathryn Mary Allen,CTE,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"4787 CRYSTAL ROAD, WILLIAMFURT, TX 03731",kathryn_allen_102@klb.com,667-246-2990x83334,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 3,"PERFORMS PRODUCTION AND OPERATIONAL TASKS WITHIN THE SOUTH DIVISION, ENSURING QUALITY AND EFFICIENCY IN PROCESSES.",34916.42,1/14/1998,677-81-4753
207051,"ERIC RICHARD SNYDER, DDS",CTE,North Division,"123 North St, Springfield, IL 62701",(217)555-1234,"576 PATTERSON VILLAGES, EAST MELISSABOROUGH, IL 87169","eric_richard_snyder,_dds_144@klb.com",(342)486-6227,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 1,"Performs production and operational tasks within the North Division, ensuring quality and efficiency in processes.",29959.94,1975.01.14,468/29/6720
268899,"Aaron Ronald Wright, LLM",BA,East Division,"789 East Blvd, Albany, NY 12201",(518)555-1234,"00553 FOX COURTS APT. 982, NEW VANESSABERG, NY 39269","aaron_ronald_wright,_llm_107@klb..com",402.965.0516,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Lead Level 2,"ENSURES SMOOTH DAILY OPERATIONS, MANAGES RESOURCE ALLOCATION, AND RESOLVES WORKFLOW CHALLENGES AS OPERATIONS LEAD LEVEL 2.",99486.39,1979.08.08,470 11 3401
261516,RAYMOND JEFFREY THOMAS,AB,East Division,"789 East Blvd, Albany, NY 12201",(518)555-1234,"285 Harris Gardens Suite 182, Garciachester, NY 89257",RAYMOND_THOMAS_148@KLB.COM,(977)587-1662,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 9,"PERFORMS PRODUCTION AND OPERATIONAL TASKS WITHIN THE EAST DIVISION, ENSURING QUALITY AND EFFICIENCY IN PROCESSES.",37398.81,3/24/2000,128 68 8071
184538,John Isaac Turner,MS,North Division,"123 NORTH ST, SPRINGFIELD, IL 62701",(217)555-1234,"65255 Day Trace, Robbinstown, IL 78178",john_turner_125@klb.com,605-849-6769x58117,HR,Manage all human resource need of the organization,HR Manager Level 2,"Provides strategic workforce planning, manages employee performance, and oversees HR policies as HR Manager Level 2.",102263.11,2/8/1982,036 61 5079
243871,SAMANTHA TARA WRIGHT,CTE,East Division,"789 East Blvd, Albany, NY 12201",(518)555-1234,"914 Paul Turnpike Apt. 395, Mitchellport, NY 96280",samantha_wright_198@klb.com,(432)488-4621x8412,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 5,"PERFORMS PRODUCTION AND OPERATIONAL TASKS WITHIN THE EAST DIVISION, ENSURING QUALITY AND EFFICIENCY IN PROCESSES.",36063.68,1978.12.25,897/82/7983
422037,Brandon Samuel Martin,MA,NORTH DIVISION,"123 North St, Springfield, IL 62701",(217)555-1234,"2147 FITZGERALD INLET APT. 515, SOUTH SEAN, IL 51368",BRANDON_MARTIN_114@KLB.COM,249.796.1659x2661,Administrative,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",Secretary Level 3,"Provides administrative support within the North Division, assisting with scheduling, documentation, and communication tasks.",41099.52,8/24/1995,693 29 2541
451292,Jon Joseph Mccoy,BS,East Division,"789 EAST BLVD, ALBANY, NY 12201",(518)555-1234,"4685 Dennis Tunnel, Andersonmouth, NY 51368",jon_mccoy_198@klb..com,516-662-8660,Administrative,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",Secretary Level 3,"Provides administrative support within the East Division, assisting with scheduling, documentation, and communication tasks.",40781.39,1999.08.19,131 35 6554
423601,Christina Erica Chapman,BS,Central Division,"202 MAIN ST, COLUMBUS, OH 43085",(916)555-6789,"956 Taylor Drive Suite 531, Freemanshire, OH 09699",christina_chapman_185@klb.com,5535725656,Administrative,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",SECRETARY LEVEL 6,"PROVIDES ADMINISTRATIVE SUPPORT WITHIN THE CENTRAL DIVISION, ASSISTING WITH SCHEDULING, DOCUMENTATION, AND COMMUNICATION TASKS.",46902.22,1997.11.25,203 33 3138
223577,MANUEL EDWARD FARLEY,AB,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"3184 Gilbert Centers, Garyfurt, TX 02140",manuel_farley_177@klb.com,784-818-8499x70013,HR,Manage all human resource need of the organization,HR Specialist 1,"Manages recruitment and onboarding, supports employee relations, and maintains compliance with labor laws as Specialist 1.",36390.46,1992.06.18,712-52-5654
206224,SUSAN PHYLLIS PRICE,GED,South Division,"456 South Ave, Austin, TX 73301",(512)555-6789,"84966 Berger Centers, Josephstad, TX 26721",susan_price_140@klb..com,(723)787-0748x0167,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 5,"PERFORMS PRODUCTION AND OPERATIONAL TASKS WITHIN THE SOUTH DIVISION, ENSURING QUALITY AND EFFICIENCY IN PROCESSES.",33467.17,1991.09.23,221/91/0129
243316,Kristi Emily Smith,,West Division,"101 WEST DR, SACRAMENTO, CA 94203",(916)555-5678,"9392 Anthony Pass, North Rubenshire, CA 52701",KRISTI_SMITH_144@KLB.COM,962-463-3528x259,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 6,"Performs production and operational tasks within the West Division, ensuring quality and efficiency in processes.",34202.67,1972.04.21,421/24/1272
294013,Stephanie Heather Graham,AB,NORTH DIVISION,"123 North St, Springfield, IL 62701",(217)555-1234,"557 Randolph Lodge Apt. 120, Port Michaelmouth, IL 90467",STEPHANIE_GRAHAM_113@KLB.COM,953-204-0743x93872,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 1,"Performs production and operational tasks within the North Division, ensuring quality and efficiency in processes.",28262.23,6/16/2001,670 47 9929
495594,Amy Alexandria Bernard,AB,South Division,"456 SOUTH AVE, AUSTIN, TX 73301",(512)555-6789,"85574 CHRISTOPHER STREAM SUITE 359, PORT LAURENSHIRE, TX 29385",AMY_ALEXANDRIA_BERNARD_171@KLB.COM,681.646.0476x1437,Administrative,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",Secretary Level 5,"Provides administrative support within the South Division, assisting with scheduling, documentation, and communication tasks.",41232.35,1978.07.20,469/07/6492
497805,Lori Connie Graham,AB,East Division,"789 East Blvd, Albany, NY 12201",(518)555-1234,"7617 Scott Mountains Apt. 554, West Taylorville, NY 24057",lori_connie_graham_145@klb.com,(966)215-3939x2942,Administrative,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",Secretary Level 5,"PROVIDES ADMINISTRATIVE SUPPORT WITHIN THE EAST DIVISION, ASSISTING WITH SCHEDULING, DOCUMENTATION, AND COMMUNICATION TASKS.",48551.38,7/20/1973,071/45/0965
246521,SETH CHARLES DRAKE,AB,East Division,"789 EAST BLVD, ALBANY, NY 12201",(518)555-1234,"70324 Don Roads Suite 962, New Nicholas, NY 18768",SETH_CHARLES_DRAKE_197@KLB.COM,+1-832-375-6770x1698,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 5,"PERFORMS PRODUCTION AND OPERATIONAL TASKS WITHIN THE EAST DIVISION, ENSURING QUALITY AND EFFICIENCY IN PROCESSES.",33846.44,9/25/1994,827-10-8652
240849,Amanda Nicole Johnson,AB,Central Division,"202 MAIN ST, COLUMBUS, OH 43085",(916)555-6789,"7397 Ashley Pines Apt. 696, Danabury, OH 40243",amanda_johnson_131@klb.com,345.557.9515x7366,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 7,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",36768.44,12/8/1979,826/94/3695
228860,DANIELLE GLORIA LEE,GED,SOUTH DIVISION,"456 South Ave, Austin, TX 73301",(512)555-6789,"17195 Karen Groves Suite 246, North Angela, TX 37656",DANIELLE_LEE_188@KLB.COM,580-754-8713,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 4,"Performs production and operational tasks within the South Division, ensuring quality and efficiency in processes.",35607.51,4/19/1970,815 61 6026
216485,ELIZABETH KELSEY ADAMS,BS,East Division,"789 East Blvd, Albany, NY 12201",(518)555-1234,"7583 Donald Shores Suite 024, Savannahfort, NY 76760",elizabeth_adams_100@klb..com,+1-509-359-6598x31034,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",OPERATIONS ASSOCIATE LEVEL 9,"PERFORMS PRODUCTION AND OPERATIONAL TASKS WITHIN THE EAST DIVISION, ENSURING QUALITY AND EFFICIENCY IN PROCESSES.",40737.96,7/2/1984,437/60/7636
412308,CHRISTOPHER DANNY ANDERSON,BS,Central Division,"202 MAIN ST, COLUMBUS, OH 43085",(916)555-6789,"75215 Tony Stream Apt. 311, Jeffreyland, OH 95952",CHRISTOPHER_ANDERSON_142@KLB.COM,(963)982-6775x9727,Administrative,"Manage, coordinate, and facilitate internal communications, meetings, and standard operating procedures.",SECRETARY LEVEL 3,"PROVIDES ADMINISTRATIVE SUPPORT WITHIN THE CENTRAL DIVISION, ASSISTING WITH SCHEDULING, DOCUMENTATION, AND COMMUNICATION TASKS.",40906.62,1971.07.25,670-74-8339
216842,KIMBERLY CHEYENNE KELLY,CTE,Central Division,"202 Main St, Columbus, OH 43085",(916)555-6789,"064 David Pine Apt. 434, Port Josephside, OH 25704",KIMBERLY_KELLY_164@KLB.COM,402-795-4663x929,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 5,"Performs production and operational tasks within the Central Division, ensuring quality and efficiency in processes.",31911.18,6/23/1985,160-94-1542
277433,Jacqueline Crystal Schmitt,AB,North Division,"123 North St, Springfield, IL 62701",(217)555-1234,"772 WILLIE COVES, BATESPORT, IL 41554",jacqueline_schmitt_134@klb.com,+1-578-348-3997x4135,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 2,"Performs production and operational tasks within the North Division, ensuring quality and efficiency in processes.",33163.85,12/19/1977,194/88/4262
270007,BENJAMIN GLENN ROACH,BS,EAST DIVISION,"789 East Blvd, Albany, NY 12201",(518)555-1234,"21046 Cannon Prairie, Lake Terrimouth, NY 96096",benjamin_roach_109@klb.com,8818261147,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 6,"PERFORMS PRODUCTION AND OPERATIONAL TASKS WITHIN THE EAST DIVISION, ENSURING QUALITY AND EFFICIENCY IN PROCESSES.",40953,1987.04.25,410/39/9607
227082,David Tony Thomas,GED,East Division,"789 EAST BLVD, ALBANY, NY 12201",(518)555-1234,"8670 Walter Roads Apt. 212, West Sherrymouth, NY 61719",david_thomas_179@klb.com,001-937-536-8096x997,Operations,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 6,"Performs production and operational tasks within the East Division, ensuring quality and efficiency in processes.",31322.79,1977.01.31,275/24/6628
270125,Dalton Robert Phillips,HS,North Division,"123 NORTH ST, SPRINGFIELD, IL 62701",(217)555-1234,"12850 Gill Roads, Garzaview, IL 58897",dalton_phillips_115@klb.com,(304)592-8461x78804,OPERATIONS,"Manage all purchasing, manufacturing, and logistics of the organization",Operations Associate Level 6,"PERFORMS PRODUCTION AND OPERATIONAL TASKS WITHIN THE NORTH DIVISION, ENSURING QUALITY AND EFFICIENCY IN PROCESSES.",33834.07,1982.12.16,485-92-9054
